source_row	mode	old_path	canonical_path	old_display_name	canonical_display_name	design_style	publication_status	reason	review_status
383	PERMANENT_ALIAS	glacium_slope_steep_upper_aged	glacium_aged_slope_steep_upper	Glacium Aged Upper Steep Slope	Glacium Aged Upper Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
384	PERMANENT_ALIAS	glacium_slope_vertical_aged	glacium_aged_slope_vertical	Glacium Aged Vertical Slope	Glacium Aged Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
385	PERMANENT_ALIAS	glacium_slope_vertical_shallow_broad_aged	glacium_aged_slope_vertical_shallow_broad	Glacium Aged Broad Shallow Vertical Slope	Glacium Aged Broad Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
386	PERMANENT_ALIAS	glacium_slope_vertical_shallow_narrow_aged	glacium_aged_slope_vertical_shallow_narrow	Glacium Aged Narrow Shallow Vertical Slope	Glacium Aged Narrow Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
387	PERMANENT_ALIAS	glacium_stairs_aged	glacium_aged_stairs	Glacium Aged Stairs	Glacium Aged Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
388	PERMANENT_ALIAS	glacium_stairs_shallow_bottom_aged	glacium_aged_stairs_shallow_bottom	Glacium Aged Shallow Stairs (Bottom)	Glacium Aged Shallow Stairs (Bottom)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
389	PERMANENT_ALIAS	glacium_stairs_shallow_top_aged	glacium_aged_stairs_shallow_top	Glacium Aged Shallow Stairs (Top)	Glacium Aged Shallow Stairs (Top)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
390	PERMANENT_ALIAS	glacium_stairs_spiral_large_aged	glacium_aged_stairs_spiral_large	Glacium Aged Large Spiral Stairs	Glacium Aged Large Spiral Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
391	PERMANENT_ALIAS	glacium_wall_aged	glacium_aged_wall	Glacium Aged Wall	Glacium Aged Wall	Core / Inlay	Published ≤1.5.2	Aged order	Approved
392	PERMANENT_ALIAS	glacium_window_arch_aged	glacium_aged_window_arch	Glacium Aged Arch Window	Glacium Aged Arch Window	Core / Inlay	Published ≤1.5.2	Aged order	Approved
393	PERMANENT_ALIAS	hesperion_block_aged	hesperion_aged_block	Hesperion Aged Block	Hesperion Aged Block	Core / Inlay	Published ≤1.5.2	Aged order	Approved
394	PERMANENT_ALIAS	hesperion_chimney_circular_aged	hesperion_aged_chimney_circular	Hesperion Aged Circular Chimney	Hesperion Aged Circular Chimney	Core / Inlay	Published ≤1.5.2	Aged order	Approved
395	PERMANENT_ALIAS	hesperion_column_circular_aged	hesperion_aged_column_circular	Hesperion Aged Circular Column	Hesperion Aged Circular Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
396	PERMANENT_ALIAS	hesperion_column_square_aged	hesperion_aged_column_square	Hesperion Aged Square Column	Hesperion Aged Square Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
397	PERMANENT_ALIAS	hesperion_layer_aged	hesperion_aged_layer	Hesperion Aged Layer	Hesperion Aged Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
398	PERMANENT_ALIAS	hesperion_layer_multiface_aged	hesperion_aged_layer_multiface	Hesperion Aged Multiface Layer	Hesperion Aged Multiface Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
399	PERMANENT_ALIAS	hesperion_layer_vertical_aged	hesperion_aged_layer_vertical	Hesperion Aged Vertical Layer	Hesperion Aged Vertical Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
400	PERMANENT_ALIAS	hesperion_post_aged	hesperion_aged_post	Hesperion Aged Post	Hesperion Aged Post	Core / Inlay	Published ≤1.5.2	Aged order	Approved
401	PERMANENT_ALIAS	hesperion_slab_aged	hesperion_aged_slab	Hesperion Aged Slab	Hesperion Aged Slab	Core / Inlay	Published ≤1.5.2	Aged order	Approved
402	PERMANENT_ALIAS	hesperion_slope_aged	hesperion_aged_slope	Hesperion Aged Slope	Hesperion Aged Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
403	PERMANENT_ALIAS	hesperion_slope_shallow_lower_aged	hesperion_aged_slope_shallow_lower	Hesperion Aged Lower Shallow Slope	Hesperion Aged Lower Shallow Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
404	PERMANENT_ALIAS	hesperion_slope_shallow_upper_aged	hesperion_aged_slope_shallow_upper	Hesperion Aged Upper Shallow Slope	Hesperion Aged Upper Shallow Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
405	PERMANENT_ALIAS	hesperion_slope_steep_lower_aged	hesperion_aged_slope_steep_lower	Hesperion Aged Lower Steep Slope	Hesperion Aged Lower Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
406	PERMANENT_ALIAS	hesperion_slope_steep_upper_aged	hesperion_aged_slope_steep_upper	Hesperion Aged Upper Steep Slope	Hesperion Aged Upper Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
407	PERMANENT_ALIAS	hesperion_slope_vertical_aged	hesperion_aged_slope_vertical	Hesperion Aged Vertical Slope	Hesperion Aged Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
408	PERMANENT_ALIAS	hesperion_slope_vertical_shallow_broad_aged	hesperion_aged_slope_vertical_shallow_broad	Hesperion Aged Broad Shallow Vertical Slope	Hesperion Aged Broad Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
409	PERMANENT_ALIAS	hesperion_slope_vertical_shallow_narrow_aged	hesperion_aged_slope_vertical_shallow_narrow	Hesperion Aged Narrow Shallow Vertical Slope	Hesperion Aged Narrow Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
410	PERMANENT_ALIAS	hesperion_stairs_aged	hesperion_aged_stairs	Hesperion Aged Stairs	Hesperion Aged Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
411	PERMANENT_ALIAS	hesperion_stairs_shallow_bottom_aged	hesperion_aged_stairs_shallow_bottom	Hesperion Aged Shallow Stairs (Bottom)	Hesperion Aged Shallow Stairs (Bottom)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
412	PERMANENT_ALIAS	hesperion_stairs_shallow_top_aged	hesperion_aged_stairs_shallow_top	Hesperion Aged Shallow Stairs (Top)	Hesperion Aged Shallow Stairs (Top)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
413	PERMANENT_ALIAS	hesperion_stairs_spiral_large_aged	hesperion_aged_stairs_spiral_large	Hesperion Aged Large Spiral Stairs	Hesperion Aged Large Spiral Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
414	PERMANENT_ALIAS	hesperion_wall_aged	hesperion_aged_wall	Hesperion Aged Wall	Hesperion Aged Wall	Core / Inlay	Published ≤1.5.2	Aged order	Approved
415	PERMANENT_ALIAS	hesperion_window_arch_aged	hesperion_aged_window_arch	Hesperion Aged Arch Window	Hesperion Aged Arch Window	Core / Inlay	Published ≤1.5.2	Aged order	Approved
416	PERMANENT_ALIAS	imperium_block_aged	imperium_aged_block	Imperium Aged Block	Imperium Aged Block	Core / Inlay	Published ≤1.5.2	Aged order	Approved
417	PERMANENT_ALIAS	imperium_chimney_circular_aged	imperium_aged_chimney_circular	Imperium Aged Circular Chimney	Imperium Aged Circular Chimney	Core / Inlay	Published ≤1.5.2	Aged order	Approved
418	PERMANENT_ALIAS	imperium_column_circular_aged	imperium_aged_column_circular	Imperium Aged Circular Column	Imperium Aged Circular Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
419	PERMANENT_ALIAS	imperium_column_square_aged	imperium_aged_column_square	Imperium Aged Square Column	Imperium Aged Square Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
420	PERMANENT_ALIAS	imperium_layer_aged	imperium_aged_layer	Imperium Aged Layer	Imperium Aged Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
421	PERMANENT_ALIAS	imperium_layer_multiface_aged	imperium_aged_layer_multiface	Imperium Aged Multiface Layer	Imperium Aged Multiface Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
422	PERMANENT_ALIAS	imperium_layer_vertical_aged	imperium_aged_layer_vertical	Imperium Aged Vertical Layer	Imperium Aged Vertical Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
423	PERMANENT_ALIAS	imperium_post_aged	imperium_aged_post	Imperium Aged Post	Imperium Aged Post	Core / Inlay	Published ≤1.5.2	Aged order	Approved
424	PERMANENT_ALIAS	imperium_slab_aged	imperium_aged_slab	Imperium Aged Slab	Imperium Aged Slab	Core / Inlay	Published ≤1.5.2	Aged order	Approved
425	PERMANENT_ALIAS	imperium_slope_aged	imperium_aged_slope	Imperium Aged Slope	Imperium Aged Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
426	PERMANENT_ALIAS	imperium_slope_shallow_lower_aged	imperium_aged_slope_shallow_lower	Imperium Aged Lower Shallow Slope	Imperium Aged Lower Shallow Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
427	PERMANENT_ALIAS	imperium_slope_shallow_upper_aged	imperium_aged_slope_shallow_upper	Imperium Aged Upper Shallow Slope	Imperium Aged Upper Shallow Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
428	PERMANENT_ALIAS	imperium_slope_steep_lower_aged	imperium_aged_slope_steep_lower	Imperium Aged Lower Steep Slope	Imperium Aged Lower Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
429	PERMANENT_ALIAS	imperium_slope_steep_upper_aged	imperium_aged_slope_steep_upper	Imperium Aged Upper Steep Slope	Imperium Aged Upper Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
430	PERMANENT_ALIAS	imperium_slope_vertical_aged	imperium_aged_slope_vertical	Imperium Aged Vertical Slope	Imperium Aged Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
431	PERMANENT_ALIAS	imperium_slope_vertical_shallow_broad_aged	imperium_aged_slope_vertical_shallow_broad	Imperium Aged Broad Shallow Vertical Slope	Imperium Aged Broad Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
432	PERMANENT_ALIAS	imperium_slope_vertical_shallow_narrow_aged	imperium_aged_slope_vertical_shallow_narrow	Imperium Aged Narrow Shallow Vertical Slope	Imperium Aged Narrow Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
433	PERMANENT_ALIAS	imperium_stairs_aged	imperium_aged_stairs	Imperium Aged Stairs	Imperium Aged Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
434	PERMANENT_ALIAS	imperium_stairs_shallow_bottom_aged	imperium_aged_stairs_shallow_bottom	Imperium Aged Shallow Stairs (Bottom)	Imperium Aged Shallow Stairs (Bottom)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
435	PERMANENT_ALIAS	imperium_stairs_shallow_top_aged	imperium_aged_stairs_shallow_top	Imperium Aged Shallow Stairs (Top)	Imperium Aged Shallow Stairs (Top)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
436	PERMANENT_ALIAS	imperium_stairs_spiral_large_aged	imperium_aged_stairs_spiral_large	Imperium Aged Large Spiral Stairs	Imperium Aged Large Spiral Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
437	PERMANENT_ALIAS	imperium_wall_aged	imperium_aged_wall	Imperium Aged Wall	Imperium Aged Wall	Core / Inlay	Published ≤1.5.2	Aged order	Approved
438	PERMANENT_ALIAS	imperium_window_arch_aged	imperium_aged_window_arch	Imperium Aged Arch Window	Imperium Aged Arch Window	Core / Inlay	Published ≤1.5.2	Aged order	Approved
439	PERMANENT_ALIAS	kelastrion_block_aged	kelastrion_aged_block	Kelastrion Aged Block	Kelastrion Aged Block	Core / Inlay	Published ≤1.5.2	Aged order	Approved
440	PERMANENT_ALIAS	kelastrion_chimney_circular_aged	kelastrion_aged_chimney_circular	Kelastrion Aged Circular Chimney	Kelastrion Aged Circular Chimney	Core / Inlay	Published ≤1.5.2	Aged order	Approved
441	PERMANENT_ALIAS	kelastrion_column_circular_aged	kelastrion_aged_column_circular	Kelastrion Aged Circular Column	Kelastrion Aged Circular Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
442	PERMANENT_ALIAS	kelastrion_column_square_aged	kelastrion_aged_column_square	Kelastrion Aged Square Column	Kelastrion Aged Square Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
443	PERMANENT_ALIAS	kelastrion_layer_aged	kelastrion_aged_layer	Kelastrion Aged Layer	Kelastrion Aged Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
444	PERMANENT_ALIAS	kelastrion_layer_multiface_aged	kelastrion_aged_layer_multiface	Kelastrion Aged Multiface Layer	Kelastrion Aged Multiface Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
445	PERMANENT_ALIAS	kelastrion_layer_vertical_aged	kelastrion_aged_layer_vertical	Kelastrion Aged Vertical Layer	Kelastrion Aged Vertical Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
446	PERMANENT_ALIAS	kelastrion_post_aged	kelastrion_aged_post	Kelastrion Aged Post	Kelastrion Aged Post	Core / Inlay	Published ≤1.5.2	Aged order	Approved
447	PERMANENT_ALIAS	kelastrion_slab_aged	kelastrion_aged_slab	Kelastrion Aged Slab	Kelastrion Aged Slab	Core / Inlay	Published ≤1.5.2	Aged order	Approved
448	PERMANENT_ALIAS	kelastrion_slope_aged	kelastrion_aged_slope	Kelastrion Aged Slope	Kelastrion Aged Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
449	PERMANENT_ALIAS	kelastrion_slope_shallow_lower_aged	kelastrion_aged_slope_shallow_lower	Kelastrion Aged Lower Shallow Slope	Kelastrion Aged Lower Shallow Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
450	PERMANENT_ALIAS	kelastrion_slope_shallow_upper_aged	kelastrion_aged_slope_shallow_upper	Kelastrion Aged Upper Shallow Slope	Kelastrion Aged Upper Shallow Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
451	PERMANENT_ALIAS	kelastrion_slope_steep_lower_aged	kelastrion_aged_slope_steep_lower	Kelastrion Aged Lower Steep Slope	Kelastrion Aged Lower Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
452	PERMANENT_ALIAS	kelastrion_slope_steep_upper_aged	kelastrion_aged_slope_steep_upper	Kelastrion Aged Upper Steep Slope	Kelastrion Aged Upper Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
453	PERMANENT_ALIAS	kelastrion_slope_vertical_aged	kelastrion_aged_slope_vertical	Kelastrion Aged Vertical Slope	Kelastrion Aged Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
454	PERMANENT_ALIAS	kelastrion_slope_vertical_shallow_broad_aged	kelastrion_aged_slope_vertical_shallow_broad	Kelastrion Aged Broad Shallow Vertical Slope	Kelastrion Aged Broad Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
455	PERMANENT_ALIAS	kelastrion_slope_vertical_shallow_narrow_aged	kelastrion_aged_slope_vertical_shallow_narrow	Kelastrion Aged Narrow Shallow Vertical Slope	Kelastrion Aged Narrow Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
456	PERMANENT_ALIAS	kelastrion_stairs_aged	kelastrion_aged_stairs	Kelastrion Aged Stairs	Kelastrion Aged Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
457	PERMANENT_ALIAS	kelastrion_stairs_shallow_bottom_aged	kelastrion_aged_stairs_shallow_bottom	Kelastrion Aged Shallow Stairs (Bottom)	Kelastrion Aged Shallow Stairs (Bottom)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
458	PERMANENT_ALIAS	kelastrion_stairs_shallow_top_aged	kelastrion_aged_stairs_shallow_top	Kelastrion Aged Shallow Stairs (Top)	Kelastrion Aged Shallow Stairs (Top)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
459	PERMANENT_ALIAS	kelastrion_stairs_spiral_large_aged	kelastrion_aged_stairs_spiral_large	Kelastrion Aged Large Spiral Stairs	Kelastrion Aged Large Spiral Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
460	PERMANENT_ALIAS	kelastrion_wall_aged	kelastrion_aged_wall	Kelastrion Aged Wall	Kelastrion Aged Wall	Core / Inlay	Published ≤1.5.2	Aged order	Approved
461	PERMANENT_ALIAS	kelastrion_window_arch_aged	kelastrion_aged_window_arch	Kelastrion Aged Arch Window	Kelastrion Aged Arch Window	Core / Inlay	Published ≤1.5.2	Aged order	Approved
462	PERMANENT_ALIAS	kylorion_block_aged	kylorion_aged_block	Kylorion Aged Block	Kylorion Aged Block	Core / Inlay	Published ≤1.5.2	Aged order	Approved
463	PERMANENT_ALIAS	kylorion_chimney_circular_aged	kylorion_aged_chimney_circular	Kylorion Aged Circular Chimney	Kylorion Aged Circular Chimney	Core / Inlay	Published ≤1.5.2	Aged order	Approved
464	PERMANENT_ALIAS	kylorion_column_circular_aged	kylorion_aged_column_circular	Kylorion Aged Circular Column	Kylorion Aged Circular Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
465	PERMANENT_ALIAS	kylorion_column_square_aged	kylorion_aged_column_square	Kylorion Aged Square Column	Kylorion Aged Square Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
466	PERMANENT_ALIAS	kylorion_layer_aged	kylorion_aged_layer	Kylorion Aged Layer	Kylorion Aged Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
467	PERMANENT_ALIAS	kylorion_layer_multiface_aged	kylorion_aged_layer_multiface	Kylorion Aged Multiface Layer	Kylorion Aged Multiface Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
468	PERMANENT_ALIAS	kylorion_layer_vertical_aged	kylorion_aged_layer_vertical	Kylorion Aged Vertical Layer	Kylorion Aged Vertical Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
469	PERMANENT_ALIAS	kylorion_post_aged	kylorion_aged_post	Kylorion Aged Post	Kylorion Aged Post	Core / Inlay	Published ≤1.5.2	Aged order	Approved
470	PERMANENT_ALIAS	kylorion_slab_aged	kylorion_aged_slab	Kylorion Aged Slab	Kylorion Aged Slab	Core / Inlay	Published ≤1.5.2	Aged order	Approved
471	PERMANENT_ALIAS	kylorion_slope_aged	kylorion_aged_slope	Kylorion Aged Slope	Kylorion Aged Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
472	PERMANENT_ALIAS	kylorion_slope_shallow_lower_aged	kylorion_aged_slope_shallow_lower	Kylorion Aged Lower Shallow Slope	Kylorion Aged Lower Shallow Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
473	PERMANENT_ALIAS	kylorion_slope_shallow_upper_aged	kylorion_aged_slope_shallow_upper	Kylorion Aged Upper Shallow Slope	Kylorion Aged Upper Shallow Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
474	PERMANENT_ALIAS	kylorion_slope_steep_lower_aged	kylorion_aged_slope_steep_lower	Kylorion Aged Lower Steep Slope	Kylorion Aged Lower Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
475	PERMANENT_ALIAS	kylorion_slope_steep_upper_aged	kylorion_aged_slope_steep_upper	Kylorion Aged Upper Steep Slope	Kylorion Aged Upper Steep Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
476	PERMANENT_ALIAS	kylorion_slope_vertical_aged	kylorion_aged_slope_vertical	Kylorion Aged Vertical Slope	Kylorion Aged Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
477	PERMANENT_ALIAS	kylorion_slope_vertical_shallow_broad_aged	kylorion_aged_slope_vertical_shallow_broad	Kylorion Aged Broad Shallow Vertical Slope	Kylorion Aged Broad Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
478	PERMANENT_ALIAS	kylorion_slope_vertical_shallow_narrow_aged	kylorion_aged_slope_vertical_shallow_narrow	Kylorion Aged Narrow Shallow Vertical Slope	Kylorion Aged Narrow Shallow Vertical Slope	Core / Inlay	Published ≤1.5.2	Aged order	Approved
479	PERMANENT_ALIAS	kylorion_stairs_aged	kylorion_aged_stairs	Kylorion Aged Stairs	Kylorion Aged Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
480	PERMANENT_ALIAS	kylorion_stairs_shallow_bottom_aged	kylorion_aged_stairs_shallow_bottom	Kylorion Aged Shallow Stairs (Bottom)	Kylorion Aged Shallow Stairs (Bottom)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
481	PERMANENT_ALIAS	kylorion_stairs_shallow_top_aged	kylorion_aged_stairs_shallow_top	Kylorion Aged Shallow Stairs (Top)	Kylorion Aged Shallow Stairs (Top)	Core / Inlay	Published ≤1.5.2	Aged order	Approved
482	PERMANENT_ALIAS	kylorion_stairs_spiral_large_aged	kylorion_aged_stairs_spiral_large	Kylorion Aged Large Spiral Stairs	Kylorion Aged Large Spiral Stairs	Core / Inlay	Published ≤1.5.2	Aged order	Approved
483	PERMANENT_ALIAS	kylorion_wall_aged	kylorion_aged_wall	Kylorion Aged Wall	Kylorion Aged Wall	Core / Inlay	Published ≤1.5.2	Aged order	Approved
484	PERMANENT_ALIAS	kylorion_window_arch_aged	kylorion_aged_window_arch	Kylorion Aged Arch Window	Kylorion Aged Arch Window	Core / Inlay	Published ≤1.5.2	Aged order	Approved
485	PERMANENT_ALIAS	latmion_block_aged	latmion_aged_block	Latmion Aged Block	Latmion Aged Block	Core / Inlay	Published ≤1.5.2	Aged order	Approved
486	PERMANENT_ALIAS	latmion_chimney_circular_aged	latmion_aged_chimney_circular	Latmion Aged Circular Chimney	Latmion Aged Circular Chimney	Core / Inlay	Published ≤1.5.2	Aged order	Approved
487	PERMANENT_ALIAS	latmion_column_circular_aged	latmion_aged_column_circular	Latmion Aged Circular Column	Latmion Aged Circular Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
488	PERMANENT_ALIAS	latmion_column_square_aged	latmion_aged_column_square	Latmion Aged Square Column	Latmion Aged Square Column	Core / Inlay	Published ≤1.5.2	Aged order	Approved
489	PERMANENT_ALIAS	latmion_layer_aged	latmion_aged_layer	Latmion Aged Layer	Latmion Aged Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
490	PERMANENT_ALIAS	latmion_layer_multiface_aged	latmion_aged_layer_multiface	Latmion Aged Multiface Layer	Latmion Aged Multiface Layer	Core / Inlay	Published ≤1.5.2	Aged order	Approved
